id,Material Type,Process Type,call_number,Library Name,Location Name,mms_id,title,ISBN,ISSN,Author,Publisher,Publication Place,Publication Date,Subjects,651$$0,651$$1,Num of Loans Including Pre-Migration (In House),Description,Internal Note 1,Internal Note 2,Internal Note 3,date_acquired,Item Modification Date,predicted_category,confidence,prob_Ancient Western Asia,prob_Central Asia & Siberia,"prob_China, South Asia, & East Asia",prob_Cross-Cultural Studies & Other,prob_Egypt & North Africa,prob_European and Classical Antiquity,prob_The Caucasus & The Western Steppe,final_category
31154069008009,Book,,DS154.9.M33 N37 2025,NYU Inst Study Ancient World,Small Collection,9998780659507876,"Narrating archaeological sites and places : fifty years of the Madaba Plains Project at Tall Hisban, Tall al-ʻUmayri, and Tall Jalul /",1800506554; 9781800506558; 9781800507067; 1800507062; 9781800506565; 1800506562,,,Equinox Publishing Ltd,"Sheffield, South Yorkshire ; Bristol, CT :",2025.,"Maʻdabā Plains Project (Jordan)--History.; Excavations (Archaeology)--Jordan--Mādabā Region.; Jalūl, Tall (Jordan); Maʼdabā Region (Jordan)--Antiquities.; Ḥisbān, Tall (Jordan); ʻUmayri, Tall al- (Jordan); Excavations (Archaeology); Jordan; Esbous.; Tall al-Umayri.; Mādabā.",https://pleiades.stoa.org/places/697662; https://pleiades.stoa.org/places/4629903; http://vocab.getty.edu/tgn/7029448,http://id.loc.gov/authorities/subjects/sh93001155; http://id.loc.gov/authorities/subjects/sh2004009847; https://id.oclc.org/worldcat/entity/E39PBJgMCMwpB3Qrd9t7MBYHG3;,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.8295302295266402,0.8295302295266402,0.0308662410986656,0.0482635769906408,0.0,0.0608829526258084,0.0179357887465219,0.0125212110117228,Ancient Western Asia
31154069008017,Book,,N5763 .F47 2025,NYU Inst Study Ancient World,Small Collection,9998773574307876,The domesticity of their darkness : snapshots of the enslaved in Roman art /,9781805831150; 1805831151; 9781805831167; 180583116X,,"Ferris, Iain, author.",Archaeopress Archaeology,Bicester :,[2025],"Enslaved persons--Art.; Art, Roman.; Classical antiquities.; Slavery in art--History.; classical archaeology.; Art, Roman; Slavery in art; Roman Empire.; Art romain.; Esclaves--Art.; Antiquités gréco-romaines.",http://vocab.getty.edu/tgn/7030347,,0,,,,,2026-01-29,2026-01-29,European and Classical Antiquity,0.7853881278538812,0.0,0.0182648401826484,0.1963470319634703,0.0,0.0,0.7853881278538812,0.0,European and Classical Antiquity
31154069008025,Book,,DS62.2 .S27 2023 Non-Circulating,NYU Inst Study Ancient World,Small Collection,9998780766707876,È caduta Babilonia! /,9791280961136,,"Saporetti, Claudio, author.",La lepre edizioni,Roma :,[2023],Middle East--History--To 622.; Middle East--Antiquities.; Babylon (Extinct city)--In the Bible.; Babylon.; Moyen-Orient--Histoire--Jusqu'à 622.; Moyen-Orient--Antiquités.; Babylone (Ville ancienne)--Dans la Bible.,https://pleiades.stoa.org/places/893951;,,0,,,,,2026-01-30,2026-01-30,Ancient Western Asia,0.7854201187410138,0.7854201187410138,0.0868095920713752,0.0315671243895909,0.0372041108877322,0.0398209137942088,0.0109885559584019,0.0081895841576769,Ancient Western Asia
31154069008033,Book,,DS99.E25 N54 2024 Non-Circulating,NYU Inst Study Ancient World,Large Collection,9998780766607876,Níǧ-ba dub-sar maḫ : studies on Ebla and the Ancient Near East presented to Amalia Catagnoti /,8854914975; 9788854914971,,,Edizioni Quasar,Roma :,[2024],Ebla (Extinct city); Syria--Antiquities.; Middle East--Antiquities.; Excavations (Archaeology)--Syria--Ebla (Extinct city); Excavations (Archaeology)--Middle East.; Antiquities; Excavations (Archaeology); Middle East; Syria; Syria--Ebla (Extinct city); Syria.; Ebla.; Syrie--Antiquités.; Moyen-Orient--Antiquités.; Fouilles (Archéologie)--Syrie--Ebla (Ville ancienne),https://pleiades.stoa.org/places/1306; https://pleiades.stoa.org/places/869702586;,https://id.oclc.org/worldcat/entity/E39QbtfRrbPWVQ3tvhM9q9jX7B; https://id.oclc.org/worldcat/entity/E39PBJjCRBKkHMFhK6qCKbXfMP;,0,,,,,2026-01-30,2026-01-30,Ancient Western Asia,0.853240152357303,0.853240152357303,0.0140846953736668,0.0327789274150793,0.0386323073106292,0.041349564399756,0.0114103861255022,0.008503967018063,Ancient Western Asia
31154069008041,Book,,G87.S9 P67 2024,NYU Inst Study Ancient World,Large Collection,9998780766507876,Strabo's Geography : a translation for the modern world /,0691243131; 9780691243139; 9780691243122; 0691243123,,"Strabo, author.",Princeton University Press,Princeton :,[2024],"Geography, Ancient--Early works to 1800.; Geography--Early works to 1800.; Greece (ancient); Géographie ancienne--Ouvrages avant 1800.; Géographie--Ouvrages avant 1800.",http://vocab.getty.edu/tgn/7594735,,0,,,,,2026-01-30,2026-02-13,Ancient Western Asia,0.6270023199330936,0.6270023199330936,0.0377880862459677,0.0879431825360702,0.1036473222746542,0.1109375009055932,0.0326815881046207,0.0,Ancient Western Asia
31154069037495,Book,,DS94.5 .A815 2021,NYU Inst Study Ancient World,Small Collection,9998775173307876,Archeologia della Siria antica /,8829011193; 9788829011193,,,Carocci editore,Roma :,ottobre 2021.,Syria--Antiquities.; Excavations (Archaeology)--Syria.; Syria--Civilization.; Antiquities; Civilization; Excavations (Archaeology); Syria; handbooks.; Handbooks and manuals; Handbooks and manuals.; Syria.; Guides et manuels.; Syrie--Antiquités.,https://pleiades.stoa.org/places/1306;,https://id.oclc.org/worldcat/entity/E39QbtfRrbPWVQ3tvhM9q9jX7B;,0,,,,,2026-01-07,2026-01-07,Ancient Western Asia,0.8514795858091957,0.8514795858091957,0.0495320534681249,0.0342221460325226,0.0,0.0431701383437786,0.012717689403978,0.0088783869423997,Ancient Western Asia
31154069037503,Book,,DS81 .C58 2013,NYU Inst Study Ancient World,Oversize Collection,9998775170307876,"From the Mediterranean to the Atlantic : people, goods and ideas between East and West : 8th International Congress of Phoenician and Punic Studies : Italy, Sardinia, Carbonia, Sant'Antioco, 21th-26th October 2013 /",886227968X; 9788862279680,,"Congresso internazionale di studi fenici e punici Sardinia, Italy) 2013 : (8th :",Fabrizio Serra Editore,Pisa :,2017-2018.,"Phoenician antiquities--Congresses.; Punic antiquities--Congresses.; Mediterranean Region--History--Civilization--To 476--Congresses.; Civilization; Phoenician antiquities; Punic antiquities; Mediterranean Region; To 476; Conference papers and proceedings; History; Internum Mare.; Antiquités phéniciennes--Congrès.; Antiquités puniques--Congrès.; Méditerranée, Région de la--Histoire--Civilisation--Jusqu'à 476--Congrès.",https://pleiades.stoa.org/places/1043;,,1,v.1,,,,2026-01-09,2026-04-13,Ancient Western Asia,0.7440012865698618,0.7440012865698618,0.1199072980634139,0.0334287012782851,0.039398112220836,0.0421692332638917,0.012422828177741,0.0086725404259701,Ancient Western Asia
31154069037511,Issue,,PJ4001 .A28,NYU Inst Study Ancient World,Oak Collection,990023102710107876,Acta Sumerologica.,,0387-8082,,Dept of Linguistics University of Hiroshima,[Hiroshima] :,1979,Sumerians--Periodicals.; Babylonia--Periodicals.; Sumerian philology.; Sumerians.; Middle East--Babylonia.; Periodicals.; 02.14 organization of science and culture.; Culturele centra.; Sumerian philology--Periodicals.; Sumerian language--Periodicals.; Sumer--History--Periodicals.; Sumerian language--Serials,(OCoLC)fst01219361,https://id.oclc.org/worldcat/entity/E39PBJvCWG6xj8PrpgQbdmHwG3;,0,no.12:1990,,,,2026-01-14,2026-01-14,Ancient Western Asia,0.9392398087179163,0.9392398087179163,0.0,0.0,0.0,0.0476195943579822,0.0131405969241014,0.0,Ancient Western Asia
31154069078440,Bound Issue,In Process,DS715 .W439,NYU ISAW Offsite,Offsite Collection,990018258730107876,Wen wu.,,0511-4772,,Wen wu chu ban she,Beijing :,1959-,"Electronic journals.; Antiquities; China; Periodicals; Periodicals.; Art, Chinese--History--Periodicals.; China--Antiquities--Periodicals.; Imperial China.; China.; Ancient China.; Chine--Antiquités--Périodiques.",http://vocab.getty.edu/tgn/8697462; http://vocab.getty.edu/tgn/1000111; http://vocab.getty.edu/tgn/8697463;,https://id.oclc.org/worldcat/entity/E39PBJdCqh8h6hJY7PT6MQW4bd;,0,2025:no.7-12,,,,2026-01-08,2026-02-09,"China, South Asia, & East Asia",0.925016078586442,0.0,0.0215120018275916,0.925016078586442,0.0,0.0330362885209443,0.0117090642859043,0.0087265667791173,"China, South Asia, & East Asia"
31154069078457,Book,,DS70.5.A23 A38 v.5 2022,NYU Inst Study Ancient World,Large Collection,9998775680907876,Two early dynastic houses : living with the dead /,0903472392; 9780903472395; 0903472406; 9780903472401; 9780903472388; 0903472384,,"Charles, Michael P., author.",The British Institute for the Study of Iraq,London :,2022.,"Abū Ṣalābīkh (Iraq)--Antiquities.; Excavations (Archaeology)--Iraq--Abū Ṣalābīkh.; Architecture, Domestic--Iraq--History--To 1500.; Tell Abu Salabikh.",https://pleiades.stoa.org/places/912950,,0,pt.1,,,,2026-01-12,2026-01-12,Ancient Western Asia,0.830722345651489,0.830722345651489,0.0257588324233019,0.0402774470618903,0.0270153608341947,0.0508087061560543,0.0149679701919187,0.0104493376811508,Ancient Western Asia
31154069078465,Book,,DS70.5.A23 A38 v.5 2022,NYU Inst Study Ancient World,Large Collection,9998775680907876,Two early dynastic houses : living with the dead /,0903472392; 9780903472395; 0903472406; 9780903472401; 9780903472388; 0903472384,,"Charles, Michael P., author.",The British Institute for the Study of Iraq,London :,2022.,"Abū Ṣalābīkh (Iraq)--Antiquities.; Excavations (Archaeology)--Iraq--Abū Ṣalābīkh.; Architecture, Domestic--Iraq--History--To 1500.; Tell Abu Salabikh.",https://pleiades.stoa.org/places/912950,,0,pt.2,,,,2026-01-12,2026-01-12,Ancient Western Asia,0.830722345651489,0.830722345651489,0.0257588324233019,0.0402774470618903,0.0270153608341947,0.0508087061560543,0.0149679701919187,0.0104493376811508,Ancient Western Asia
31154069078473,Book,,S431 .K67 2023,NYU Inst Study Ancient World,Large Collection,9998775680107876,Oleum et vinum Adriaticum : production of olive oil and wine in Roman Histria and Dalmatia /,9538143558; 9789538143557,,"Kopáčková, Jana, author.",Arheološki muzej u Zagrebu,Zagreb :,2023.,"Rome--Antiquities.; Wine and wine making--Rome.; Olive--Rome.; Olive oil--Rome.; Dalmatia (Croatia)--Antiquities.; Wine and wine making--Croatia--Dalmatia--History.; Olive--Croatia--Dalmatia--History.; Olive oil--Croatia--Dalmatia--History.; Adriatic Coast (Croatia)--Antiquities.; Wine and wine making--Croatia--Adriatic Coast--History.; Olive--Croatia--Adriatic Coast--History.; Olive oil--Croatia--Adriatic Coast--History.; Histria.; Dalmatia.; Rome--Antiquités.; Huile d'olive--Rome.; Huile d'olive--Croatie--Dalmatie--Histoire.; Huile d'olive--Croatie--Adriatique, Côte de l'--Histoire.",https://pleiades.stoa.org/places/197304; https://pleiades.stoa.org/places/197240;,,0,,,,,2026-01-12,2026-01-12,European and Classical Antiquity,0.4910498054724723,0.3714621148805615,0.0153453064210147,0.0357127131252707,0.0420899833262119,0.0350749861051765,0.4910498054724723,0.0092650906692919,European and Classical Antiquity
31154069078481,Book,,P1038 .L43 2023,NYU Inst Study Ancient World,Small Collection,9998775677207876,The legacy of Michael Ventris : progress and perspectives in the field of Aegan scripts and Mycenaean studies /,8880806122; 9788880806127,,,CNR edizioni; CNR - Istituto di scienze del patrimonio culturale,Roma :,2023.,"Inscriptions, Linear B.; Civilization, Mycenaean.; Greek language--Dialects--Greece--Mycenae (Extinct city); Festschriften.; Mycenae.; Civilisation mycénienne.; Grec (Langue)--Dialectes--Grèce--Mycènes (Ville ancienne)",https://pleiades.stoa.org/places/570491,,0,,,,,2026-01-12,2026-01-12,Ancient Western Asia,0.8716869717797672,0.8716869717797672,0.0159191035405172,0.0,0.0436638268539902,0.0363865223783251,0.0323435754474001,0.0,European and Classical Antiquity
31154069078499,Book,,Z110.P36 P37 2021,NYU Inst Study Ancient World,Large Collection,9998775676807876,Le papyrus dans tous ses états : de Cléopâtre à Clovis /,2722605805; 9782722605800,,,Collège de France,Paris :,2021.,Manuscripts (Papyri)--Exhibitions.; Writing materials and instruments--History--To 1500--Exhibitions.; Manuscripts (Papyri); Writing materials and instruments; To 1500; exhibition catalogs.; Exhibition catalogs; History; Exhibition catalogs.; Ancient Egypt (region); Papyrologie.; Papyrus (manuscrits)--Jusqu'à 1500.; Catalogues d'exposition.,https://pleiades.stoa.org/places/981503,,0,,,,,2026-01-12,2026-01-12,Egypt & North Africa,0.8925377631758004,0.0,0.0,0.0324559186609381,0.03825161842182,0.8925377631758004,0.0283345321643111,0.0084201675771301,Egypt & North Africa
31154069078507,Book,In Process,DF287.P385 A54,NYU Inst Study Ancient World,Large Collection,9998776380907876,Hē keramikē apo to Nekrotapheio tou Phalērou /,9603867020; 9789603867029,,"Alexandropoulou, Anna, author.",Ekdosē tou Organismou Diacheirisēs kai Anaptyxēs Politistikōn Porōn,Athēna :,2024-,"Black-gloss ware--Greece--Athens.; Pottery, Greek--Greece--Athens.; Grave goods--Greece--Athens.; Excavations (Archaeology)--Greece--Athens.; Phaleron cemetery (Attica); Athenae.; Céramique à vernis noir--Grèce--Athènes.; Mobilier funéraire--Grèce--Athènes.; Fouilles (Archéologie)--Grèce--Athènes.",https://pleiades.stoa.org/places/992770797; https://pleiades.stoa.org/places/579885,,0,mer.1,,,,2026-01-13,2026-03-11,European and Classical Antiquity,0.9615243679003298,0.0,0.0150238182484426,0.0,0.0234518138512275,0.0,0.9615243679003298,0.0,European and Classical Antiquity
31154069078515,Issue,,DJK24 .A75,NYU Inst Study Ancient World,Oak Collection,990003874770107876,"Archaeology, ethnology & anthropology of Eurasia.",,1563-0110,,Elsevier; Institute of Archaeology and Ethnography SB RAS Press,Novosibirsk :,2000-,Anthropology; Archaeology; Civilization; Ethnology; Eurasia; Periodicals; Periodicals.; Archaeology--Eurasia--Periodicals.; Ethnology--Eurasia--Periodicals.; Anthropology--Eurasia--Periodicals.; Eurasia--Civilization--Periodicals.; Eurasiska etniska grupper.; Eurasia.; 39 -- Ethnography.; 903 -- Archaeology.; (*50) -- Soviet Union.; Science periodicials.,http://vocab.getty.edu/tgn/3000006;,,1,v.53:no.3(2025),,,,2026-01-22,2026-01-22,Central Asia & Siberia,0.5280836364240281,0.0,0.5280836364240281,0.0,0.0452643116934881,0.0,0.0133692059854184,0.4132828458970655,Central Asia & Siberia
31154069078523,Issue,,DT57 .S62,NYU Inst Study Ancient World,Oak Collection,990021661780107876,The SSEA journal.,,0704-9439,Society for the Study of Egyptian Antiquities.,Society for the Study of Egyptian Antiquities,Toronto :,1977,Society for the Study of Egyptian Antiquities--Periodicals.; Egypt--Antiquities--Periodicals.; Society for the Study of Egyptian Antiquities; Antiquities; Egypt; Periodicals; 15.51 Antiquity.; Ancient Egypt (region); Egypt.; Égypte--Antiquités--Périodiques.,https://pleiades.stoa.org/places/981503; http://vocab.getty.edu/tgn/7016833;,https://id.oclc.org/worldcat/entity/E39QbtfRDwpX7XgppvP7ww3J9c;,0,v.51(2024-2025),,,,2026-01-29,2026-01-29,Egypt & North Africa,0.9761904761904762,0.0,0.0,0.0,0.0238095238095238,0.9761904761904762,0.0,0.0,Egypt & North Africa
31154069078531,Book,,PJ3193 .S6432 2023,NYU Inst Study Ancient World,Large Collection,9998780661507876,Supplement to A new workbook of cuneiform signs : teaching old Akkadian and old Babylonian sign forms /,9798873051588,,"Snell, Daniel C., author.",Daniel C Snell?,"[Norman, Oklahoma?] :",[2023],"Cuneiform writing--Problems, exercises, etc.; Akkadian language--Writing--Problems, exercises, etc.; Sumerian language--Writing--Problems, exercises, etc.; Mesopotamia (region); Écriture cunéiforme--Problèmes et exercices.; Akkadien (Langue)--Écriture--Problèmes et exercices.; Sumérien (Langue)--Écriture--Problèmes et exercices.",https://pleiades.stoa.org/places/874602,,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.8809155664417015,0.8809155664417015,0.0,0.0,0.0503380323680972,0.0538786279169236,0.0148677732732776,0.0,Ancient Western Asia
31154069078549,Book,,DS70.5.K5 Z35 2020,NYU Inst Study Ancient World,Large Collection,9998780659907876,The urban archaeology of early Kish : 3rd millennium BCE levels at Tell Ingharra /,8878491497; 9788878491496,,"Zaina, Federico, author.",Ante Quem,Bologna :,July 2020.,Kish (Extinct city); Excavations (Archaeology)--Iraq--Kish (Extinct city); Excavations (Archaeology); Iraq--Kish (Extinct city); Kish.; Kish (Ville ancienne),https://pleiades.stoa.org/places/894028;,,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.8877142480470028,0.8877142480470028,0.015330591454759,0.0356784673856211,0.0,0.0450072409681001,0.0124197196595516,0.0038497324849649,Ancient Western Asia
31154069078556,Book,,DS154.9.M37 B46 2022,NYU Inst Study Ancient World,Small Collection,9998780659707876,Tell al-Mashhad : lo scavo /,8899847452; 9788899847456,,"Benedettucci, Francesco M., author.",Edizioni Espera,Monte Compatri (RM) :,novembre 2022.,"Tell al-Mashhad Site (Jordan)--Antiquities.; Excavations (Archaeology)--Jordan--Tell al-Mashhad Site.; Antiquities, Prehistoric--Jordan--Tell al-Mashhad Site.; Iron age--Jordan--Tell al-Mashhad Site.; Jordan--Antiquities.; Antiquities; Excavations (Archaeology); Jordan; Catalogs; Tell al-Mashhad.; Jordan.; Jordanie--Antiquités.",https://pleiades.stoa.org/places/875303419; http://vocab.getty.edu/tgn/1000121;,https://id.oclc.org/worldcat/entity/E39PBJgMCMwpB3Qrd9t7MBYHG3;,0,,,,,2026-01-29,2026-01-29,Ancient Western Asia,0.9076329710124892,0.9076329710124892,0.023329611250015,0.0,0.0,0.0460171231078277,0.01355639572636,0.0094638989033079,Ancient Western Asia
31154069078564,Book,In Process,CN675.C37 E83 2021,NYU Inst Study Ancient World,Large Collection,9998780766907876,La población de Carthago Nova de la conquista al Principado : epigrafía y onomástica /,8491686444; 9788491686446,,"Escosura Balbás, Maria Cristina de la, author.",Universitat de Barcelona Edicions,Barcelona :,2021.,"Inscriptions, Latin--Spain--Cartagena.; Names, Personal--Spain--Cartagena.; Onomastics--Spain--Cartagena.; Romans--Spain--Cartagena.; Excavations (Archaeology)--Spain--Cartagena.; Cartagena (Spain)--Antiquities, Roman.; Classical antiquities; Excavations (Archaeology); Inscriptions, Latin; Names, Personal; Onomastics; Romans; Spain--Cartagena; Carthago Nova/Col. Urbs Iulia.; Roman Empire.; Inscriptions latines--Espagne--Carthagène.; Noms de personnes--Espagne--Carthagène.; Onomastique--Espagne--Carthagène.; Romains--Espagne--Carthagène.; Fouilles (Archéologie)--Espagne--Carthagène.",https://pleiades.stoa.org/places/265849; http://vocab.getty.edu/tgn/7030347,https://id.oclc.org/worldcat/entity/E39QbtfRwQkg8KvKKdV8xRP7xc;,0,,,,,2026-01-30,2026-02-12,European and Classical Antiquity,0.8429758723935606,0.0936639858215067,0.0160984975630714,0.0,0.0,0.0472616442218611,0.8429758723935606,0.0,European and Classical Antiquity
31154069078572,Book,In Process,HF377 .P46 2021,NYU Inst Study Ancient World,Large Collection,9998780766807876,Sumptuary specialists and consumer elites in Rome's world order /,8491687696; 9788491687696,,"Pérez González, Jordi, author.",Universitat de Barcelona Edicions,Barcelona :,2021.,Elite (Social sciences)--Rome.; Trade routes--Rome.; Luxury goods industry--Rome.; Rome--Commerce--History.; Rome--Civilization.; Civilization; Commerce; Elite (Social sciences); Luxury goods industry; Trade routes; Rome (Empire); History; Roman Empire.; Élite (Sciences sociales)--Rome.; Routes commerciales--Rome.; Produits de luxe--Industrie--Rome.; Rome--Civilisation.,http://vocab.getty.edu/tgn/7030347;,,0,,,,,2026-01-30,2026-02-12,European and Classical Antiquity,0.5273295381586269,0.2876342935410693,0.0494371442023712,0.0,0.1355990240979326,0.0,0.5273295381586269,0.0,European and Classical Antiquity
